text	pos	etype	erate	source	error	word	eword	epos	label
200	37	real	10	cnn	0	have	have	4	NA
200	38	real	10	cnn	0	been	been	4	NA
200	39	real	10	cnn	0	reported.	reported.	9	NA
200	40	real	10	cnn	0	The	The	3	NA
200	41	real	10	cnn	0	potential	potential	9	NA
200	42	real	10	cnn	0	for	for	3	NA
200	43	real	10	cnn	1	contamination	cotamination	2	delete
200	44	real	10	cnn	0	was	was	3	NA
200	45	real	10	cnn	0	discovered	discovered	10	NA
200	46	real	10	cnn	0	when	when	4	NA
200	47	real	10	cnn	1	a	g	0	delete
200	48	real	10	cnn	0	routine,	routine,	8	NA
200	49	real	10	cnn	0	random	random	6	NA
200	50	real	10	cnn	0	sample	sample	6	NA
200	51	real	10	cnn	0	collected	collected	9	NA
200	52	real	10	cnn	0	at	at	2	NA
200	53	real	10	cnn	1	a	as	1	insert
200	54	real	10	cnn	0	Michigan	Michigan	8	NA
200	55	real	10	cnn	1	store	sore	1	delete
200	56	real	10	cnn	0	on	on	2	NA
200	57	real	10	cnn	0	March	March	5	NA
200	58	real	10	cnn	0	30	30	2	NA
200	59	real	10	cnn	0	tested	tested	6	NA
200	60	real	10	cnn	0	positive	positive	8	NA
200	61	real	10	cnn	0	for	for	3	NA
200	62	real	10	cnn	0	Listeria	Listeria	8	NA
200	63	real	10	cnn	0	monocytogenes.	monocytogenes.	14	NA
200	64	real	10	cnn	1	The	them	0	other_real
200	65	real	10	cnn	0	FDA	FDA	3	NA
200	66	real	10	cnn	0	issued	issued	6	NA
200	67	real	10	cnn	0	a	a	1	NA
200	68	real	10	cnn	0	list	list	4	NA
200	69	real	10	cnn	0	of	of	2	NA
200	70	real	10	cnn	0	the	the	3	NA
200	71	real	10	cnn	1	products	producs	6	phonetics
200	72	real	10	cnn	0	in	in	2	NA
200	73	real	10	cnn	0	the	the	3	NA
200	74	real	10	cnn	0	recall.	recall.	7	NA
200	75	real	10	cnn	0	Anyone	Anyone	6	NA
200	76	real	10	cnn	0	who	who	3	NA
200	77	real	10	cnn	1	has	have	2	other_real
200	78	real	10	cnn	0	purchased	purchased	9	NA
200	79	real	10	cnn	0	any	any	3	NA
200	80	real	10	cnn	0	of	of	2	NA
200	81	real	10	cnn	0	the	the	3	NA
200	82	real	10	cnn	0	items	items	5	NA
200	83	real	10	cnn	0	is	is	2	NA
200	84	real	10	cnn	0	urged	urged	5	NA
200	85	real	10	cnn	0	to	to	2	NA
200	86	real	10	cnn	0	dispose	dispose	7	NA
200	87	real	10	cnn	0	of	of	2	NA
200	88	real	10	cnn	0	or	or	2	NA
200	89	real	10	cnn	0	return	return	6	NA
200	90	real	10	cnn	0	it	it	2	NA
200	91	real	10	cnn	0	to	to	2	NA
200	92	real	10	cnn	0	the	the	3	NA
200	93	real	10	cnn	0	store	store	5	NA
200	94	real	10	cnn	0	for	for	3	NA
200	95	real	10	cnn	0	a	a	1	NA
200	96	real	10	cnn	0	full	full	4	NA
200	97	real	10	cnn	0	refund.	refund.	7	NA
200	98	real	10	cnn	0	Listeria	Listeria	8	NA
200	99	real	10	cnn	0	monocytogenes	monocytogenes	13	NA
200	100	real	10	cnn	0	can	can	3	NA
200	101	real	10	cnn	0	cause	cause	5	NA
200	102	real	10	cnn	0	serious	serious	7	NA
200	103	real	10	cnn	0	and	and	3	NA
200	104	real	10	cnn	0	sometimes	sometimes	9	NA
200	105	real	10	cnn	0	fatal	fatal	5	NA
200	106	real	10	cnn	1	infections	infectons	6	phonetics
200	107	real	10	cnn	0	in	in	2	NA
200	108	real	10	cnn	0	young	young	5	NA
200	109	real	10	cnn	0	children,	children,	9	NA
200	110	real	10	cnn	0	frail	frail	5	NA
200	111	real	10	cnn	0	or	or	2	NA
200	112	real	10	cnn	1	elderly	eldery	5	phonetics
200	113	real	10	cnn	0	people,	people,	7	NA
200	114	real	10	cnn	0	and	and	3	NA
200	115	real	10	cnn	0	others	others	6	NA
200	116	real	10	cnn	1	with	witch	3	insert
200	117	real	10	cnn	0	weakened	weakened	8	NA
200	118	real	10	cnn	0	immune	immune	6	NA
200	119	real	10	cnn	0	systems,	systems,	8	NA
200	120	real	10	cnn	0	the	the	3	NA
200	121	real	10	cnn	0	FDA	FDA	3	NA
200	122	real	10	cnn	0	says.	says.	5	NA
200	123	real	10	cnn	0	Although	Although	8	NA
200	124	real	10	cnn	0	some	some	4	NA
200	125	real	10	cnn	0	people	people	6	NA
200	126	real	10	cnn	0	may	may	3	NA
200	127	real	10	cnn	0	suffer	suffer	6	NA
200	128	real	10	cnn	0	only	only	4	NA
200	129	real	10	cnn	0	short-term	short-term	10	NA
200	130	real	10	cnn	0	symptoms	symptoms	8	NA
200	131	real	10	cnn	0	such	such	4	NA
200	132	real	10	cnn	0	as	as	2	NA
200	133	real	10	cnn	0	high	high	4	NA
200	134	real	10	cnn	0	fever,	fever,	6	NA
200	135	real	10	cnn	0	severe	severe	6	NA
200	136	real	10	cnn	0	headache,	headache,	9	NA
200	137	real	10	cnn	0	nausea,	nausea,	7	NA
200	138	real	10	cnn	0	abdominal	abdominal	9	NA
200	139	real	10	cnn	0	pain	pain	4	NA
200	140	real	10	cnn	0	and	and	3	NA
200	141	real	10	cnn	0	diarrhea,	diarrhea,	9	NA
200	142	real	10	cnn	0	Listeria	Listeria	8	NA
200	143	real	10	cnn	1	can	cai	2	delete
200	144	real	10	cnn	1	also	aalso	1	phonetics
200	145	real	10	cnn	0	cause	cause	5	NA
200	146	real	10	cnn	0	miscarriages	miscarriages	12	NA
200	147	real	10	cnn	0	and	and	3	NA
200	148	real	10	cnn	0	stillbirths	stillbirths	11	NA
200	149	real	10	cnn	0	among	among	5	NA
200	150	real	10	cnn	0	pregnant	pregnant	8	NA
200	151	real	10	cnn	0	women.	women.	6	NA
300	1	real	10	cnn	0	Good	Good	4	NA
300	2	real	10	cnn	0	news	news	4	NA
300	3	real	10	cnn	1	arrived	arriveled	6	other_err
300	4	real	10	cnn	0	Thursday	Thursday	8	NA
300	5	real	10	cnn	0	for	for	3	NA
300	6	real	10	cnn	0	"Fifty	"Fifty	6	NA
300	7	real	10	cnn	0	Shades	Shades	6	NA
300	8	real	10	cnn	1	of	os	1	delete
300	9	real	10	cnn	0	Grey"	Grey"	5	NA
300	10	real	10	cnn	0	fans.	fans.	5	NA
300	11	real	10	cnn	0	Universal	Universal	9	NA
300	12	real	10	cnn	0	announced	announced	9	NA
300	13	real	10	cnn	0	Thursday	Thursday	8	NA
300	14	real	10	cnn	0	that	that	4	NA
300	15	real	10	cnn	0	the	the	3	NA
300	16	real	10	cnn	0	sequel	sequel	6	NA
300	17	real	10	cnn	1	to	fot	0	other_real
300	18	real	10	cnn	0	the	the	3	NA
300	19	real	10	cnn	0	box	box	3	NA
300	20	real	10	cnn	0	office	office	6	NA
300	21	real	10	cnn	0	blockbuster	blockbuster	11	NA
300	22	real	10	cnn	0	will	will	4	NA
300	23	real	10	cnn	0	hit	hit	3	NA
300	24	real	10	cnn	0	theaters	theaters	8	NA
300	25	real	10	cnn	0	on	on	2	NA
300	26	real	10	cnn	0	Feb.	Feb.	4	NA
300	27	real	10	cnn	0	10,	10,	3	NA
300	28	real	10	cnn	0	2017.	2017.	5	NA
300	29	real	10	cnn	0	The	The	3	NA
300	30	real	10	cnn	0	third	third	5	NA
300	31	real	10	cnn	0	film	film	4	NA
300	32	real	10	cnn	0	in	in	2	NA
300	33	real	10	cnn	0	the	the	3	NA
300	34	real	10	cnn	0	series	series	6	NA
300	35	real	10	cnn	0	will	will	4	NA
300	36	real	10	cnn	0	debut	debut	5	NA
300	37	real	10	cnn	0	Feb.	Feb.	4	NA
300	38	real	10	cnn	0	9,	9,	2	NA
300	39	real	10	cnn	0	2018.	2018.	5	NA
300	40	real	10	cnn	0	The	The	3	NA
300	41	real	10	cnn	0	news	news	4	NA
300	42	real	10	cnn	0	came	came	4	NA
300	43	real	10	cnn	0	one	one	3	NA
300	44	real	10	cnn	0	day	day	3	NA
300	45	real	10	cnn	0	after	after	5	NA
300	46	real	10	cnn	0	The	The	3	NA
300	47	real	10	cnn	0	Hollywood	Hollywood	9	NA
300	48	real	10	cnn	0	Reporter	Reporter	8	NA
300	49	real	10	cnn	0	reported	reported	8	NA
300	50	real	10	cnn	0	exclusively	exclusively	11	NA
300	51	real	10	cnn	1	that	tht	2	phonetics
300	52	real	10	cnn	0	the	the	3	NA
300	53	real	10	cnn	0	husband	husband	7	NA
300	54	real	10	cnn	1	of	ot	1	keyboard
300	55	real	10	cnn	0	EL	EL	2	NA
300	56	real	10	cnn	0	James,	James,	6	NA
300	57	real	10	cnn	0	author	author	6	NA
300	58	real	10	cnn	0	of	of	2	NA
300	59	real	10	cnn	0	the	the	3	NA
300	60	real	10	cnn	0	"Fifty	"Fifty	6	NA
300	61	real	10	cnn	0	Shades"	Shades"	7	NA
300	62	real	10	cnn	0	trilogy,	trilogy,	8	NA
300	63	real	10	cnn	0	will	will	4	NA
300	64	real	10	cnn	0	write	write	5	NA
300	65	real	10	cnn	0	the	the	3	NA
300	66	real	10	cnn	0	script	script	6	NA
300	67	real	10	cnn	0	for	for	3	NA
300	68	real	10	cnn	0	the	the	3	NA
300	69	real	10	cnn	0	second	second	6	NA
300	70	real	10	cnn	0	film.	film.	5	NA
300	71	real	10	cnn	0	Niall	Niall	5	NA
300	72	real	10	cnn	0	Leonard,	Leonard,	8	NA
300	73	real	10	cnn	0	who	who	3	NA
300	74	real	10	cnn	0	is	is	2	NA
300	75	real	10	cnn	0	married	married	7	NA
300	76	real	10	cnn	1	and	anhd	2	phonetics
300	77	real	10	cnn	0	has	has	3	NA
300	78	real	10	cnn	0	two	two	3	NA
300	79	real	10	cnn	1	sons	songs	3	insert
300	80	real	10	cnn	0	with	with	4	NA
300	81	real	10	cnn	0	the	the	3	NA
300	82	real	10	cnn	0	British	British	7	NA
300	83	real	10	cnn	0	author,	author,	7	NA
300	84	real	10	cnn	0	is	is	2	NA
300	85	real	10	cnn	0	an	an	2	NA
300	86	real	10	cnn	0	author	author	6	NA
300	87	real	10	cnn	0	himself,	himself,	8	NA
300	88	real	10	cnn	0	in	in	2	NA
300	89	real	10	cnn	0	addition	addition	8	NA
300	90	real	10	cnn	0	to	to	2	NA
300	91	real	10	cnn	0	being	being	5	NA
300	92	real	10	cnn	0	a	a	1	NA
300	93	real	10	cnn	0	screenwriter.	screenwriter.	13	NA
300	94	real	10	cnn	0	James,	James,	6	NA
300	95	real	10	cnn	1	whose	whos	4	phonetics
300	96	real	10	cnn	0	real	real	4	NA
300	97	real	10	cnn	0	name	name	4	NA
300	98	real	10	cnn	0	is	is	2	NA
300	99	real	10	cnn	0	Erika	Erika	5	NA
300	100	real	10	cnn	0	Leonard,	Leonard,	8	NA
300	101	real	10	cnn	0	has	has	3	NA
300	102	real	10	cnn	0	been	been	4	NA
300	103	real	10	cnn	0	credited	credited	8	NA
300	104	real	10	cnn	0	with	with	4	NA
300	105	real	10	cnn	0	keeping	keeping	7	NA
300	106	real	10	cnn	0	a	a	1	NA
300	107	real	10	cnn	0	strong	strong	6	NA
300	108	real	10	cnn	1	amount	amounth	6	insert
300	109	real	10	cnn	0	of	of	2	NA
300	110	real	10	cnn	0	creative	creative	8	NA
300	111	real	10	cnn	0	control	control	7	NA
300	112	real	10	cnn	0	when	when	4	NA
300	113	real	10	cnn	0	it	it	2	NA
300	114	real	10	cnn	0	comes	comes	5	NA
300	115	real	10	cnn	0	to	to	2	NA
300	116	real	10	cnn	0	Universal's	Universal's	11	NA
300	117	real	10	cnn	0	adaptations	adaptations	11	NA
300	118	real	10	cnn	0	of	of	2	NA
300	119	real	10	cnn	0	her	her	3	NA
300	120	real	10	cnn	0	books,	books,	6	NA
300	121	real	10	cnn	0	the	the	3	NA
300	122	real	10	cnn	0	second	second	6	NA
300	123	real	10	cnn	0	of	of	2	NA
300	124	real	10	cnn	0	which	which	5	NA
300	125	real	10	cnn	0	is	is	2	NA
300	126	real	10	cnn	0	titled	titled	6	NA
300	127	real	10	cnn	0	"Fifty	"Fifty	6	NA
300	128	real	10	cnn	0	Shades	Shades	6	NA
300	129	real	10	cnn	0	Darker."	Darker."	8	NA
300	130	real	10	cnn	0	After	After	5	NA
300	131	real	10	cnn	0	clashing	clashing	8	NA
300	132	real	10	cnn	0	with	with	4	NA
300	133	real	10	cnn	0	James,	James,	6	NA
300	134	real	10	cnn	0	Sam	Sam	3	NA
300	135	real	10	cnn	0	Taylor-Johnson	Taylor-Johnson	14	NA
300	136	real	10	cnn	0	isn't	isn't	5	NA
300	137	real	10	cnn	1	returning	retorning	3	phonetics
300	138	real	10	cnn	0	to	to	2	NA
300	139	real	10	cnn	0	direct	direct	6	NA
300	140	real	10	cnn	0	the	the	3	NA
300	141	real	10	cnn	0	sequel.	sequel.	7	NA
300	142	real	10	cnn	0	Stars	Stars	5	NA
300	143	real	10	cnn	0	Dakota	Dakota	6	NA
300	144	real	10	cnn	0	Johnson	Johnson	7	NA
300	145	real	10	cnn	0	and	and	3	NA
300	146	real	10	cnn	0	Jamie	Jamie	5	NA
300	147	real	10	cnn	0	Dornan	Dornan	6	NA
300	148	real	10	cnn	0	are	are	3	NA
300	149	real	10	cnn	1	negotiating	negociating	4	delete
300	150	real	10	cnn	0	for	for	3	NA
300	151	real	10	cnn	0	more	more	4	NA
300	152	real	10	cnn	0	money	money	5	NA
300	153	real	10	cnn	0	for	for	3	NA
300	154	real	10	cnn	0	the	the	3	NA
300	155	real	10	cnn	0	sequel	sequel	6	NA
300	156	real	10	cnn	1	after	aftr	3	phonetics
300	157	real	10	cnn	0	the	the	3	NA
300	158	real	10	cnn	0	first	first	5	NA
300	159	real	10	cnn	0	film,	film,	5	NA
300	160	real	10	cnn	0	release	release	7	NA
300	161	real	10	cnn	0	over	over	4	NA
300	162	real	10	cnn	0	Valentine's	Valentine's	11	NA
300	163	real	10	cnn	0	Day	Day	3	NA
300	164	real	10	cnn	0	weekend	weekend	7	NA
300	165	real	10	cnn	0	of	of	2	NA
300	166	real	10	cnn	1	this	thes	2	phonetics
300	167	real	10	cnn	0	year,	year,	5	NA
300	168	real	10	cnn	0	earned	earned	6	NA
300	169	real	10	cnn	0	a	a	1	NA
300	170	real	10	cnn	0	massive	massive	7	NA
300	171	real	10	cnn	0	$568.8	$568.8	6	NA
300	172	real	10	cnn	0	million	million	7	NA
300	173	real	10	cnn	0	worldwide.	worldwide.	10	NA
400	1	real	10	cnn	0	South	South	5	NA
400	2	real	10	cnn	0	Korea's	Korea's	7	NA
400	3	real	10	cnn	0	Prime	Prime	5	NA
400	4	real	10	cnn	0	Minister	Minister	8	NA
400	5	real	10	cnn	1	Lee	LEE	1	caps
400	6	real	10	cnn	0	Wan-koo	Wan-koo	7	NA
400	7	real	10	cnn	0	offered	offered	7	NA
400	8	real	10	cnn	0	to	to	2	NA
400	9	real	10	cnn	0	resign	resign	6	NA
400	10	real	10	cnn	0	on	on	2	NA
400	11	real	10	cnn	0	Monday	Monday	6	NA
400	12	real	10	cnn	0	amid	amid	4	NA
400	13	real	10	cnn	0	a	a	1	NA
400	14	real	10	cnn	0	growing	growing	7	NA
400	15	real	10	cnn	0	political	political	9	NA
400	16	real	10	cnn	0	scandal.	scandal.	8	NA
400	17	real	10	cnn	0	Lee	Lee	3	NA
400	18	real	10	cnn	1	will	well	1	phonetics
400	19	real	10	cnn	0	stay	stay	4	NA
400	20	real	10	cnn	0	in	in	2	NA
400	21	real	10	cnn	0	his	his	3	NA
400	22	real	10	cnn	0	official	official	8	NA
400	23	real	10	cnn	0	role	role	4	NA
400	24	real	10	cnn	0	until	until	5	NA
400	25	real	10	cnn	0	South	South	5	NA
400	26	real	10	cnn	0	Korean	Korean	6	NA
400	27	real	10	cnn	0	President	President	9	NA
400	28	real	10	cnn	0	Park	Park	4	NA
400	29	real	10	cnn	0	Geun-hye	Geun-hye	8	NA
400	30	real	10	cnn	0	accepts	accepts	7	NA
400	31	real	10	cnn	0	his	his	3	NA
400	32	real	10	cnn	0	resignation.	resignation.	12	NA
400	33	real	10	cnn	0	He	He	2	NA
400	34	real	10	cnn	0	has	has	3	NA
400	35	real	10	cnn	0	transferred	transferred	11	NA
400	36	real	10	cnn	0	his	his	3	NA
400	37	real	10	cnn	0	role	role	4	NA
400	38	real	10	cnn	0	of	of	2	NA
400	39	real	10	cnn	0	chairing	chairing	8	NA
400	40	real	10	cnn	0	Cabinet	Cabinet	7	NA
400	41	real	10	cnn	1	meetings	miteengs	1	swap_repeat
400	42	real	10	cnn	0	to	to	2	NA
400	43	real	10	cnn	0	the	the	3	NA
400	44	real	10	cnn	0	deputy	deputy	6	NA
400	45	real	10	cnn	0	prime	prime	5	NA
400	46	real	10	cnn	0	minister	minister	8	NA
400	47	real	10	cnn	1	for	für	1	phonetics
400	48	real	10	cnn	0	the	the	3	NA
400	49	real	10	cnn	0	time	time	4	NA
400	50	real	10	cnn	0	being,	being,	6	NA
400	51	real	10	cnn	0	according	according	9	NA
400	52	real	10	cnn	0	to	to	2	NA
400	53	real	10	cnn	0	his	his	3	NA
400	54	real	10	cnn	0	office.	office.	7	NA
400	55	real	10	cnn	0	Park	Park	4	NA
400	56	real	10	cnn	0	heard	heard	5	NA
400	57	real	10	cnn	0	about	about	5	NA
400	58	real	10	cnn	0	the	the	3	NA
400	59	real	10	cnn	0	resignation	resignation	11	NA
400	60	real	10	cnn	0	and	and	3	NA
400	61	real	10	cnn	0	called	called	6	NA
400	62	real	10	cnn	0	it	it	2	NA
400	63	real	10	cnn	0	"regrettable,"	"regrettable,"	14	NA
400	64	real	10	cnn	0	according	according	9	NA
400	65	real	10	cnn	0	to	to	2	NA
400	66	real	10	cnn	0	the	the	3	NA
400	67	real	10	cnn	0	South	South	5	NA
400	68	real	10	cnn	1	Korean	korean	0	caps
400	69	real	10	cnn	0	presidential	presidential	12	NA
400	70	real	10	cnn	0	office.	office.	7	NA
400	71	real	10	cnn	0	Calls	Calls	5	NA
400	72	real	10	cnn	0	for	for	3	NA
400	73	real	10	cnn	0	Lee	Lee	3	NA
400	74	real	10	cnn	0	to	to	2	NA
400	75	real	10	cnn	0	resign	resign	6	NA
400	76	real	10	cnn	0	began	began	5	NA
400	77	real	10	cnn	0	after	after	5	NA
400	78	real	10	cnn	0	South	South	5	NA
400	79	real	10	cnn	0	Korean	Korean	6	NA
400	80	real	10	cnn	0	tycoon	tycoon	6	NA
400	81	real	10	cnn	0	Sung	Sung	4	NA
400	82	real	10	cnn	0	Woan-jong	Woan-jong	9	NA
400	83	real	10	cnn	0	was	was	3	NA
400	84	real	10	cnn	1	found	foud	3	delete
400	85	real	10	cnn	0	hanging	hanging	7	NA
400	86	real	10	cnn	0	from	from	4	NA
400	87	real	10	cnn	0	a	a	1	NA
400	88	real	10	cnn	0	tree	tree	4	NA
400	89	real	10	cnn	0	in	in	2	NA
