swap_repeat,store,sotre
NA,on,on
swap_repeat,March,Mrach
NA,30,30
swap_repeat,tested,testde
NA,positive,positive
NA,for,for
swap_repeat,Listeria,Litseria
swap_repeat,monocytogenes.,monocytoegnes.
NA,The,The
NA,FDA,FDA
swap_repeat,issued,issude
NA,a,a
swap_repeat,list,ilst
NA,of,of
swap_repeat,the,hte
swap_repeat,products,proudcts
NA,in,in
NA,the,the
NA,recall.,recall.
swap_repeat,Anyone,Anyoen
swap_repeat,who,hwo
NA,has,has
NA,purchased,purchased
NA,any,any
swap_repeat,of,fo
NA,the,the
NA,items,items
swap_repeat,is,si
swap_repeat,urged,ruged
NA,to,to
swap_repeat,dispose,idspose
NA,of,of
swap_repeat,or,ro
NA,return,return
NA,it,it
NA,to,to
swap_repeat,the,teh
NA,store,store
swap_repeat,for,fro
NA,a,a
NA,full,full
swap_repeat,refund.,erfund.
NA,Listeria,Listeria
NA,monocytogenes,monocytogenes
NA,can,can
swap_repeat,cause,acuse
swap_repeat,serious,seirous
NA,and,and
swap_repeat,sometimes,osmetimes
NA,fatal,fatal
swap_repeat,infections,infecitons
swap_repeat,in,ni
swap_repeat,young,yuong
swap_repeat,children,,chlidren,
swap_repeat,frail,faril
NA,or,or
swap_repeat,elderly,lederly
swap_repeat,people,,peopel,
NA,and,and
NA,others,others
swap_repeat,with,wiht
swap_repeat,weakened,weakende
swap_repeat,immune,mimune
swap_repeat,systems,,ysstems,
NA,the,the
NA,FDA,FDA
NA,says.,says.
swap_repeat,Although,Althouhg
swap_repeat,some,smoe
swap_repeat,people,peopel
swap_repeat,may,amy
NA,suffer,suffer
NA,only,only
NA,short-term,short-term
swap_repeat,symptoms,symptmos
NA,such,such
swap_repeat,as,sa
NA,high,high
swap_repeat,fever,,feevr,
swap_repeat,severe,esvere
NA,headache,,headache,
swap_repeat,nausea,,nausae,
NA,abdominal,abdominal
NA,pain,pain
NA,and,and
NA,diarrhea,,diarrhea,
swap_repeat,Listeria,Litseria
swap_repeat,can,acn
swap_repeat,also,aslo
swap_repeat,cause,acuse
NA,miscarriages,miscarriages
NA,and,and
NA,stillbirths,stillbirths
swap_repeat,among,amogn
NA,pregnant,pregnant
NA,women.,women.
NA,Good,Good
NA,news,news
NA,arrived,arrived
swap_repeat,Thursday,Tuhrsday
swap_repeat,for,ofr
swap_repeat,"Fifty,"Fifyt
swap_repeat,Shades,Shaeds
swap_repeat,of,fo
swap_repeat,Grey",Gery"
NA,fans.,fans.
NA,Universal,Universal
NA,announced,announced
swap_repeat,Thursday,Thursady
swap_repeat,that,thta
NA,the,the
NA,sequel,sequel
swap_repeat,to,ot
swap_repeat,the,teh
NA,box,box
NA,office,office
swap_repeat,blockbuster,blokcbuster
NA,will,will
NA,hit,hit
NA,theaters,theaters
NA,on,on
swap_repeat,Feb.,Fbe.
NA,10,,10,
NA,2017.,2017.
swap_repeat,The,Teh
NA,third,third
swap_repeat,film,fiml
NA,in,in
swap_repeat,the,teh
swap_repeat,series,sreies
NA,will,will
swap_repeat,debut,dbeut
swap_repeat,Feb.,Fbe.
NA,9,,9,
NA,2018.,2018.
swap_repeat,The,Teh
swap_repeat,news,enws
swap_repeat,came,acme
swap_repeat,one,oen
swap_repeat,day,dya
NA,after,after
swap_repeat,The,Teh
swap_repeat,Hollywood,Hollywodo
NA,Reporter,Reporter
NA,reported,reported
NA,exclusively,exclusively
NA,that,that
NA,the,the
swap_repeat,husband,husabnd
swap_repeat,of,fo
NA,EL,EL
swap_repeat,James,,Jamse,
swap_repeat,author,uathor
swap_repeat,of,fo
NA,the,the
NA,"Fifty,"Fifty
swap_repeat,Shades",Sahdes"
swap_repeat,trilogy,,triloyg,
NA,will,will
swap_repeat,write,wirte
swap_repeat,the,teh
swap_repeat,script,csript
swap_repeat,for,ofr
swap_repeat,the,teh
NA,second,second
NA,film.,film.
NA,Niall,Niall
NA,Leonard,,Leonard,
NA,who,who
swap_repeat,is,si
swap_repeat,married,mraried
swap_repeat,and,nad
swap_repeat,has,ahs
NA,two,two
swap_repeat,sons,sosn
NA,with,with
swap_repeat,the,teh
swap_repeat,British,Britsih
swap_repeat,author,,atuhor,
swap_repeat,is,si
swap_repeat,an,na
NA,author,author
NA,himself,,himself,
NA,in,in
NA,addition,addition
NA,to,to
NA,being,being
NA,a,a
NA,screenwriter.,screenwriter.
swap_repeat,James,,Jamse,
NA,whose,whose
NA,real,real
swap_repeat,name,nmae
swap_repeat,is,si
NA,Erika,Erika
swap_repeat,Leonard,,Loenard,
swap_repeat,has,hsa
swap_repeat,been,eben
swap_repeat,credited,creditde
swap_repeat,with,iwth
swap_repeat,keeping,keepnig
NA,a,a
swap_repeat,strong,srtong
NA,amount,amount
NA,of,of
swap_repeat,creative,craetive
NA,control,control
NA,when,when
swap_repeat,it,ti
NA,comes,comes
swap_repeat,to,ot
swap_repeat,Universal's,Universla's
NA,adaptations,adaptations
swap_repeat,of,fo
swap_repeat,her,ehr
swap_repeat,books,,oboks,
swap_repeat,the,teh
swap_repeat,second,sceond
swap_repeat,of,fo
NA,which,which
swap_repeat,is,si
swap_repeat,titled,titeld
NA,"Fifty,"Fifty
swap_repeat,Shades,Sahdes
NA,Darker.",Darker."
NA,After,After
swap_repeat,clashing,lcashing
NA,with,with
swap_repeat,James,,Jmaes,
NA,Sam,Sam
NA,Taylor-Johnson,Taylor-Johnson
NA,isn't,isn't
NA,returning,returning
swap_repeat,to,ot
swap_repeat,direct,idrect
swap_repeat,the,teh
swap_repeat,sequel.,esquel.
swap_repeat,Stars,Satrs
NA,Dakota,Dakota
NA,Johnson,Johnson
NA,and,and
swap_repeat,Jamie,Jmaie
NA,Dornan,Dornan
swap_repeat,are,rae
swap_repeat,negotiating,neogtiating
NA,for,for
swap_repeat,more,moer
swap_repeat,money,omney
swap_repeat,for,ofr
NA,the,the
NA,sequel,sequel
swap_repeat,after,atfer
swap_repeat,the,hte
swap_repeat,first,ifrst
NA,film,,film,
NA,release,release
NA,over,over
swap_repeat,Valentine's,Vaelntine's
NA,Day,Day
NA,weekend,weekend
swap_repeat,of,fo
swap_repeat,this,htis
swap_repeat,year,,eyar,
swap_repeat,earned,aerned
NA,a,a
swap_repeat,massive,massvie
NA,$568.8,$568.8
NA,million,million
swap_repeat,worldwide.,worldwdie.
swap_repeat,South,Sotuh
swap_repeat,Korea's,Korae's
NA,Prime,Prime
swap_repeat,Minister,Minitser
NA,Lee,Lee
NA,Wan-koo,Wan-koo
NA,offered,offered
NA,to,to
NA,resign,resign
swap_repeat,on,no
NA,Monday,Monday
NA,amid,amid
NA,a,a
swap_repeat,growing,rgowing
swap_repeat,political,ploitical
swap_repeat,scandal.,sacndal.
NA,Lee,Lee
NA,will,will
NA,stay,stay
NA,in,in
swap_repeat,his,ihs
swap_repeat,official,offiical
swap_repeat,role,orle
NA,until,until
NA,South,South
NA,Korean,Korean
swap_repeat,President,Presdient
swap_repeat,Park,Prak
swap_repeat,Geun-hye,Geunh-ye
swap_repeat,accepts,acecpts
swap_repeat,his,ihs
swap_repeat,resignation.,resignatino.
NA,He,He
NA,has,has
NA,transferred,transferred
NA,his,his
NA,role,role
NA,of,of
NA,chairing,chairing
swap_repeat,Cabinet,Cabinte
NA,meetings,meetings
swap_repeat,to,ot
NA,the,the
NA,deputy,deputy
NA,prime,prime
NA,minister,minister
swap_repeat,for,ofr
NA,the,the
swap_repeat,time,itme
swap_repeat,being,,beign,
swap_repeat,according,cacording
swap_repeat,to,ot
swap_repeat,his,ihs
NA,office.,office.
swap_repeat,Park,Prak
swap_repeat,heard,herad
NA,about,about
NA,the,the
NA,resignation,resignation
swap_repeat,and,nad
swap_repeat,called,claled
NA,it,it
swap_repeat,"regrettable,","rgerettable,"
swap_repeat,according,acocrding
swap_repeat,to,ot
swap_repeat,the,teh
swap_repeat,South,Suoth
swap_repeat,Korean,Kroean
NA,presidential,presidential
NA,office.,office.
NA,Calls,Calls
swap_repeat,for,ofr
NA,Lee,Lee
swap_repeat,to,ot
NA,resign,resign
swap_repeat,began,bgean
swap_repeat,after,afetr
swap_repeat,South,Sotuh
swap_repeat,Korean,Korena
swap_repeat,tycoon,tyocon
swap_repeat,Sung,Sugn
swap_repeat,Woan-jong,Wona-jong
swap_repeat,was,aws
swap_repeat,found,foudn
swap_repeat,hanging,hangign
NA,from,from
NA,a,a
NA,tree,tree
NA,in,in
swap_repeat,Seoul,Seuol
swap_repeat,in,ni
NA,an,an
NA,apparent,apparent
swap_repeat,suicide,siucide
NA,on,on
swap_repeat,April,Arpil
NA,9.,9.
swap_repeat,Sung,,Sugn,
swap_repeat,who,woh
swap_repeat,was,aws
NA,under,under
NA,investigation,investigation
NA,for,for
swap_repeat,fraud,fruad
NA,and,and
NA,bribery,,bribery,
NA,left,left
NA,a,a
NA,note,note
swap_repeat,listing,lisitng
swap_repeat,names,anmes
swap_repeat,and,nad
swap_repeat,amounts,aomunts
swap_repeat,of,fo
NA,cash,cash
NA,given,given
NA,to,to
swap_repeat,top,tpo
swap_repeat,officials,,offciials,
NA,including,including
swap_repeat,those,thoes
swap_repeat,who,woh
NA,work,work
swap_repeat,for,fro
NA,the,the
swap_repeat,President.,Persident.
NA,Lee,Lee
swap_repeat,and,nad
swap_repeat,seven,sevne
NA,other,other
swap_repeat,politicians,poltiicians
NA,with,with
swap_repeat,links,linsk
NA,to,to
NA,the,the
swap_repeat,South,Sotuh
swap_repeat,Korean,Koraen
NA,President,President
NA,are,are
NA,under,under
swap_repeat,investigation.,investigatino.
NA,A,A
swap_repeat,special,psecial
NA,prosecutor's,prosecutor's
swap_repeat,team,tema
swap_repeat,has,hsa
swap_repeat,been,bene
NA,established,established
swap_repeat,to,ot
swap_repeat,investigate,nivestigate
NA,the,the
swap_repeat,case.,csae.
NA,Lee,Lee
swap_repeat,had,hda
NA,adamantly,adamantly
NA,denied,denied
NA,the,the
NA,allegations,allegations
NA,as,as
NA,the,the
NA,scandal,scandal
swap_repeat,escalated:,ecsalated:
NA,"If,"If
swap_repeat,there,three
NA,are,are
swap_repeat,any,nay
NA,evidence,,evidence,
NA,I,I
NA,will,will
NA,give,give
NA,out,out
swap_repeat,my,ym
NA,life.,life.
NA,As,As
NA,a,a
NA,Prime,Prime
swap_repeat,Minister,,Minsiter,
NA,I,I
NA,will,will
swap_repeat,accept,accpet
swap_repeat,Prosecutor,Prosecuotr
NA,Office's,Office's
swap_repeat,investigation,investiagtion
NA,first.",first."
NA,Park,Park
NA,has,has
swap_repeat,said,asid
swap_repeat,that,htat
NA,she,she
NA,is,is
swap_repeat,taking,taknig
swap_repeat,the,teh
NA,accusations,accusations
NA,very,very
NA,seriously.,seriously.
NA,Before,Before
NA,departing,departing
NA,on,on
swap_repeat,her,hre
swap_repeat,trip,tirp
swap_repeat,to,ot
swap_repeat,Central,Centrla
NA,and,and
swap_repeat,South,Souht
swap_repeat,America,,Ameirca,
swap_repeat,she,seh
NA,condemned,condemned
NA,political,political
NA,corruption,corruption
swap_repeat,in,ni
NA,her,her
swap_repeat,country.,conutry.
swap_repeat,"Corruption,"Corrupiton
NA,and,and
NA,deep-rooted,deep-rooted
NA,evil,evil
NA,are,are
NA,issues,issues
NA,that,that
NA,can,can
swap_repeat,lead,laed
swap_repeat,to,ot
swap_repeat,taking,tkaing
NA,away,away
NA,people's,people's
swap_repeat,lives.,lvies.
NA,We,We
NA,take,take
swap_repeat,this,htis
swap_repeat,very,vrey
NA,seriously.",seriously."
NA,"We,"We
NA,must,must
NA,make,make
swap_repeat,sure,srue
NA,to,to
swap_repeat,set,est
swap_repeat,straight,straigth
NA,this,this
NA,issue,issue
swap_repeat,as,sa
NA,a,a
NA,matter,matter
swap_repeat,of,fo
swap_repeat,political,poiltical
swap_repeat,reform.,erform.
NA,I,I
swap_repeat,will,wlil
NA,not,not
NA,forgive,forgive
swap_repeat,anyone,nayone
swap_repeat,who,woh
NA,is,is
NA,responsible,responsible
NA,for,for
NA,corruption,corruption
swap_repeat,or,ro
NA,wrongdoing.",wrongdoing."
swap_repeat,Park,Pakr
swap_repeat,is,si
NA,in,in
swap_repeat,Peru,Peur
swap_repeat,and,nad
swap_repeat,is,si
NA,expected,expected
swap_repeat,to,ot
swap_repeat,arrive,arrvie
swap_repeat,back,abck
NA,to,to
swap_repeat,South,Souht
swap_repeat,Korea,Koera
NA,on,on
swap_repeat,April,Arpil
NA,27.,27.
NA,Blues,Blues
NA,legend,legend
NA,B.B.,B.B.
NA,King,King
NA,was,was
swap_repeat,hospitalized,hospitalizde
swap_repeat,for,ofr
swap_repeat,dehydration,,dehdyration,
NA,though,though
swap_repeat,the,hte
NA,ailment,ailment
NA,didn't,didn't
NA,keep,keep
swap_repeat,him,ihm
NA,out,out
NA,for,for
NA,long.,long.
NA,King's,King's
swap_repeat,dehydration,deyhdration
swap_repeat,was,aws
NA,caused,caused
swap_repeat,by,yb
NA,his,his
swap_repeat,Type,Tpye
NA,II,II
NA,diabetes,,diabetes,
NA,but,but
swap_repeat,he,eh
swap_repeat,"is,"si
swap_repeat,much,mcuh
swap_repeat,better,",bteter,"
swap_repeat,his,ihs
NA,daughter,,daughter,
NA,Claudette,Claudette
NA,King,,King,
NA,told,told
swap_repeat,the,hte
NA,Los,Los
swap_repeat,Angeles,Angeels
NA,Times.,Times.
NA,The,The
NA,legendary,legendary
NA,guitarist,guitarist
NA,and,and
swap_repeat,vocalist,voclaist
swap_repeat,released,rleeased
NA,a,a
swap_repeat,statement,statemetn
NA,thanking,thanking
swap_repeat,those,thoes
NA,who,who
swap_repeat,have,ahve
swap_repeat,expressed,exprsesed
NA,their,their
NA,concerns.,concerns.
NA,"I'm,"I'm
swap_repeat,feeling,efeling
swap_repeat,much,umch
NA,better,better
swap_repeat,and,nad
swap_repeat,am,ma
swap_repeat,leaving,laeving
swap_repeat,the,teh
swap_repeat,hospital,hsopital
NA,today,",today,"
swap_repeat,King,Kign
NA,said,said
swap_repeat,in,ni
NA,a,a
NA,message,message
NA,Tuesday.,Tuesday.
swap_repeat,Angela,Anglea
NA,Moore,,Moore,
NA,a,a
NA,publicist,publicist
NA,for,for
NA,Claudette,Claudette
NA,King,,King,
NA,said,said
NA,later,later
NA,in,in
swap_repeat,the,hte
swap_repeat,day,dya
NA,that,that
NA,he,he
swap_repeat,was,wsa
swap_repeat,back,bcak
swap_repeat,home,ohme
swap_repeat,resting,ersting
swap_repeat,and,adn
NA,enjoying,enjoying
swap_repeat,time,itme
swap_repeat,with,iwth
NA,his,his
swap_repeat,grandchildren.,grnadchildren.
NA,"He,"He
swap_repeat,was,aws
swap_repeat,struggling,sturggling
swap_repeat,before,,ebfore,
NA,and,and
swap_repeat,he,eh
swap_repeat,is,si
NA,a,a
swap_repeat,trouper,",troupre,"
swap_repeat,Moore,Moroe
NA,said.,said.
NA,"He,"He
swap_repeat,wasn't,awsn't
NA,going,going
swap_repeat,to,ot
swap_repeat,let,lte
swap_repeat,his,hsi
NA,fans,fans
NA,down.",down."
NA,No,No
NA,more,more
swap_repeat,information,informatoin
NA,on,on
NA,King's,King's
swap_repeat,condition,cnodition
NA,or,or
NA,where,where
swap_repeat,he,eh
NA,was,was
NA,hospitalized,hospitalized
swap_repeat,was,aws
swap_repeat,immediately,immedaitely
NA,available.,available.
NA,B.B.,B.B.
NA,is,is
NA,short,short
NA,for,for
NA,Blues,Blues
NA,Boy,,Boy,
swap_repeat,part,patr
NA,of,of
swap_repeat,the,hte
NA,name,name
NA,he,he
swap_repeat,used,sued
swap_repeat,as,sa
NA,a,a
NA,Memphis,Memphis
swap_repeat,disc,dics
NA,jockey,,jockey,
swap_repeat,the,teh
swap_repeat,Beale,Baele
swap_repeat,Street,Srteet
swap_repeat,Blues,Bluse
NA,Boy.,Boy.
NA,He,He
swap_repeat,was,wsa
swap_repeat,inducted,indutced
NA,into,into
swap_repeat,the,teh
swap_repeat,Rock,Rokc
NA,and,and
swap_repeat,Roll,Rlol
swap_repeat,Hall,Hlal
NA,of,of
swap_repeat,Fame,Fmae
swap_repeat,in,ni
NA,1987,,1987,
swap_repeat,and,adn
swap_repeat,has,ahs
NA,30,30
NA,Grammy,Grammy
NA,nominations.,nominations.
swap_repeat,King,,Kign,
NA,89,,89,
swap_repeat,has,ahs
swap_repeat,used,uesd
swap_repeat,various,avrious
swap_repeat,models,moedls
swap_repeat,of,fo
swap_repeat,Gibson,Gibosn
swap_repeat,guitars,gutiars
swap_repeat,over,ovre
swap_repeat,the,hte
NA,years,,years,
NA,and,and
swap_repeat,named,naemd
NA,each,each
swap_repeat,one,oen
NA,of,of
NA,them,them
swap_repeat,Lucille.,Luclile.
NA,In,In
NA,the,the
NA,1980s,,1980s,
NA,Gibson,Gibson
NA,officially,officially
NA,dropped,dropped
swap_repeat,the,teh
swap_repeat,model,modle
NA,number,number
NA,on,on
swap_repeat,the,hte
NA,guitar,guitar
swap_repeat,he,eh
NA,used,used
NA,last,last
swap_repeat,and,adn
swap_repeat,most.,omst.
NA,It,It
swap_repeat,became,becmae
NA,a,a
swap_repeat,custom-made,customm-ade
swap_repeat,signature,sginature
swap_repeat,model,modle
NA,named,named
swap_repeat,Lucille,,Luiclle,
NA,manufactured,manufactured
NA,exclusively,exclusively
NA,for,for
swap_repeat,the,teh
swap_repeat,"King,"Kign
NA,of,of
NA,the,the
NA,Blues.",Blues."
swap_repeat,Some,Smoe
swap_repeat,of,fo
swap_repeat,his,hsi
swap_repeat,hits,hist
swap_repeat,include,inlcude
NA,"The,"The
swap_repeat,Thrill,Thrlil
NA,Is,Is
swap_repeat,Gone,",Goen,"
swap_repeat,which,whcih
swap_repeat,won,wno
NA,him,him
swap_repeat,his,ihs
swap_repeat,first,frist
swap_repeat,Grammy,Gramym
swap_repeat,in,ni
NA,1970,,1970,
swap_repeat,"There,"Three
swap_repeat,Must,Muts
swap_repeat,be,eb
NA,a,a
NA,Better,Better
NA,World,World
swap_repeat,Somewhere",Soemwhere"
swap_repeat,and,nad
swap_repeat,"When,"Whne
swap_repeat,Love,Lvoe
swap_repeat,Comes,Cmoes
swap_repeat,to,ot
NA,Town,",Town,"
NA,a,a
NA,collaboration,collaboration
swap_repeat,with,iwth
NA,U2.,U2.
NA,Last,Last
swap_repeat,year,,eyar,
NA,the,the
swap_repeat,bluesman,bluemsan
swap_repeat,suffered,usffered
swap_repeat,from,form
swap_repeat,dehydration,dehydrtaion
swap_repeat,and,nad
NA,exhaustion,exhaustion
swap_repeat,after,atfer
NA,a,a
NA,show,show
swap_repeat,in,ni
NA,Chicago,,Chicago,
NA,forcing,forcing
swap_repeat,him,ihm
swap_repeat,to,ot
NA,cancel,cancel
swap_repeat,the,teh
swap_repeat,remainder,ermainder
NA,of,of
NA,his,his
swap_repeat,tour.,otur.
swap_repeat,The,Teh
swap_repeat,underwater,underwaetr
NA,search,search
NA,area,area
NA,for,for
swap_repeat,missing,missnig
swap_repeat,Malaysia,Malasyia
NA,Airlines,Airlines
swap_repeat,Flight,Fligth
NA,370,370
NA,looks,looks
swap_repeat,set,ste
NA,to,to
swap_repeat,double,dobule
NA,in,in
swap_repeat,size.,szie.
NA,Teams,Teams
swap_repeat,are,aer
NA,scouring,scouring
NA,the,the
swap_repeat,depths,deptsh
swap_repeat,of,fo
NA,a,a
swap_repeat,remote,rmeote
NA,part,part
NA,of,of
swap_repeat,the,teh
swap_repeat,southern,osuthern
swap_repeat,Indian,Indain
swap_repeat,Ocean,Oecan
NA,for,for
NA,the,the
NA,remains,remains
NA,of,of
swap_repeat,the,teh
NA,passenger,passenger
NA,jet,jet
swap_repeat,that,taht
swap_repeat,disappeared,diasppeared
swap_repeat,more,moer
NA,than,than
NA,a,a
NA,year,year
swap_repeat,ago,aog
swap_repeat,with,iwth
NA,239,239
swap_repeat,people,poeple
swap_repeat,on,no
NA,board.,board.
NA,So,So
swap_repeat,far,,fra,
NA,they've,they've
swap_repeat,covered,cvoered
NA,about,about
NA,60%,60%
NA,of,of
swap_repeat,the,hte
NA,priority,priority
swap_repeat,search,serach
NA,zone,zone
swap_repeat,without,withuot
swap_repeat,reporting,erporting
NA,any,any
NA,trace,trace
swap_repeat,of,fo
NA,the,the
swap_repeat,airliner.,ariliner.
NA,Families,Families
NA,of,of
swap_repeat,passengers,passengesr
NA,and,and
swap_repeat,crew,cerw
swap_repeat,members,membres
NA,still,still
NA,have,have
swap_repeat,no,on
swap_repeat,answers,ansewrs
swap_repeat,about,abotu
swap_repeat,what,whta
NA,happened,happened
NA,to,to
NA,their,their
swap_repeat,loved,loevd
NA,ones.,ones.
NA,If,If
swap_repeat,the,hte
NA,searchers,searchers
swap_repeat,haven't,hvaen't
swap_repeat,found,fonud
NA,anything,anything
swap_repeat,by,yb
NA,the,the
swap_repeat,time,tiem
swap_repeat,they've,they'ev
swap_repeat,covered,cvoered
NA,the,the
NA,entire,entire
NA,60,000-square-kilometer,60,000-square-kilometer
swap_repeat,priority,prioriyt
swap_repeat,zone,,zoen,
swap_repeat,the,teh
NA,search,search
NA,will,will
NA,stretch,stretch
NA,into,into
NA,a,a
swap_repeat,new,enw
NA,equally,equally
swap_repeat,vast,vsat
swap_repeat,area,,arae,
swap_repeat,government,governmnet
NA,officials,officials
NA,from,from
swap_repeat,Malaysia,,Malayisa,
NA,Australia,Australia
swap_repeat,and,adn
swap_repeat,China,Chnia
swap_repeat,announced,anonunced
NA,Thursday.,Thursday.
NA,"Ministers,"Ministers
swap_repeat,remain,reamin
NA,committed,committed
swap_repeat,to,ot
swap_repeat,bring,rbing
NA,closure,closure
NA,and,and
swap_repeat,some,osme
swap_repeat,peace,epace
NA,to,to
NA,the,the
swap_repeat,families,famileis
swap_repeat,and,adn
swap_repeat,loved,loevd
NA,ones,ones
swap_repeat,of,fo
NA,those,those
NA,on,on
NA,board,board
NA,Malaysia,Malaysia
NA,Airlines,Airlines
swap_repeat,Flight,Filght
NA,MH370,",MH370,"
swap_repeat,the,teh
NA,three,three
NA,countries,countries
swap_repeat,said,asid
NA,in,in
NA,a,a
swap_repeat,joint,ojint
swap_repeat,statement.,statmeent.
swap_repeat,The,Teh
NA,search,search
swap_repeat,of,fo
NA,the,the
swap_repeat,current,crurent
NA,priority,priority
NA,zone,zone
swap_repeat,is,si
swap_repeat,expected,expceted
swap_repeat,to,ot
swap_repeat,be,eb
NA,completed,completed
NA,in,in
NA,May.,May.
swap_repeat,Covering,Coveirng
swap_repeat,the,teh
NA,new,new
swap_repeat,zone,zoen
swap_repeat,could,oculd
NA,take,take
NA,as,as
swap_repeat,long,olng
NA,as,as
NA,a,a
NA,year.,year.
NA,At,At
swap_repeat,that,thta
NA,point,,point,
NA,"all,"all
swap_repeat,high,ihgh
swap_repeat,probability,rpobability
NA,search,search
swap_repeat,areas,aeras
NA,would,would
swap_repeat,have,haev
NA,been,been
NA,covered,",covered,"
swap_repeat,the,hte
swap_repeat,governments,goevrnments
swap_repeat,said,asid
swap_repeat,Thursday.,Thursdya.
NA,The,The
NA,size,size
NA,of,of
NA,the,the
NA,doubled,doubled
NA,search,search
swap_repeat,area,,raea,
swap_repeat,the,teh
NA,equivalent,equivalent
NA,of,of
NA,more,more
swap_repeat,than,thna
NA,46,000,46,000
swap_repeat,square,squaer
