other_real,the,de
phonetics,items,itemes
other_real,is,It's
NA,urged,urged
NA,to,to
NA,dispose,dispose
delete,of,jf
NA,or,or
phonetics,return,riturn
keyboard,it,ot
keyboard,to,ro
NA,the,the
delete,store,sore
delete,for,foa
phonetics,a,aa
swap_repeat,full,fuul
NA,refund.,refund.
NA,Listeria,Listeria
NA,monocytogenes,monocytogenes
delete,can,cas
NA,cause,cause
phonetics,serious,seriouse
phonetics,and,ENDE
phonetics,sometimes,somatimes
other_err,fatal,fitality
NA,infections,infections
caps,in,In
phonetics,young,yang
NA,children,,children,
NA,frail,frail
insert,or,ror
NA,elderly,elderly
NA,people,,people,
other_real,and,y
other_err,others,oter
swap_repeat,with,whit
NA,weakened,weakened
phonetics,immune,immone
NA,systems,,systems,
insert,the,rthe
NA,FDA,FDA
NA,says.,says.
delete,Although,Altough
keyboard,some,spme
swap_repeat,people,pepole
insert,may,mays
phonetics,suffer,saffer
NA,only,only
NA,short-term,short-term
other_err,symptoms,sintoms
other_err,such,soo
delete,as,a
keyboard,high,hogh
NA,fever,,fever,
NA,severe,severe
NA,headache,,headache,
NA,nausea,,nausea,
NA,abdominal,abdominal
NA,pain,pain
NA,and,and
NA,diarrhea,,diarrhea,
NA,Listeria,Listeria
delete,can,cae
phonetics,also,allso
NA,cause,cause
NA,miscarriages,miscarriages
NA,and,and
NA,stillbirths,stillbirths
phonetics,among,amoung
delete,pregnant,pregnat
NA,women.,women.
insert,Good,Goodl
swap_repeat,news,nwes
phonetics,arrived,arrieved
NA,Thursday,Thursday
phonetics,for,ffor
NA,"Fifty,"Fifty
NA,Shades,Shades
other_real,of,fot
NA,Grey",Grey"
NA,fans.,fans.
NA,Universal,Universal
NA,announced,announced
NA,Thursday,Thursday
other_real,that,f
phonetics,the,tthe
NA,sequel,sequel
swap_repeat,to,ot
keyboard,the,dth
NA,box,box
swap_repeat,office,offoce
NA,blockbuster,blockbuster
swap_repeat,will,wlii
keyboard,hit,bit
other_err,theaters,theathres
NA,on,on
NA,Feb.,Feb.
NA,10,,10,
NA,2017.,2017.
phonetics,The,Th
other_real,third,thirst
phonetics,film,filme
keyboard,in,im
other_real,the,el
NA,series,series
phonetics,will,wall
NA,debut,debut
NA,Feb.,Feb.
NA,9,,9,
NA,2018.,2018.
other_real,The,He
phonetics,news,niews
insert,came,canme
other_err,one,1
insert,day,dayl
phonetics,after,aftter
NA,The,The
swap_repeat,Hollywood,Hoolywood
NA,Reporter,Reporter
NA,reported,reported
NA,exclusively,exclusively
NA,that,that
insert,the,tnhe
phonetics,husband,Hausband
keyboard,of,lf
NA,EL,EL
NA,James,,James,
phonetics,author,auther
delete,of,o
other_err,the,theath
NA,"Fifty,"Fifty
NA,Shades",Shades"
NA,trilogy,,trilogy,
phonetics,will,we'll
insert,write,writhe
delete,the,te
NA,script,script
delete,for,fow
other_err,the,tehere
other_err,second,seound
NA,film.,film.
NA,Niall,Niall
NA,Leonard,,Leonard,
NA,who,who
other_err,is,[[ist
swap_repeat,married,marrird
NA,and,and
delete,has,was
NA,two,two
phonetics,sons,sans
NA,with,with
delete,the,te
phonetics,British,[[british
NA,author,,author,
keyboard,is,ie
phonetics,an,on
other_err,author,aurther
NA,himself,,himself,
NA,in,in
NA,addition,addition
phonetics,to,t
swap_repeat,being,beeng
other_real,a,de
NA,screenwriter.,screenwriter.
NA,James,,James,
swap_repeat,whose,whoes
NA,real,real
NA,name,name
other_real,is,e
caps,Erika,erika
NA,Leonard,,Leonard,
delete,has,as
keyboard,been,beem
NA,credited,credited
NA,with,with
NA,keeping,keeping
NA,a,a
NA,strong,strong
NA,amount,amount
delete,of,ol
NA,creative,creative
phonetics,control,contrl
swap_repeat,when,whne
delete,it,in
delete,comes,cmes
other_err,to,ou
NA,Universal's,Universal's
NA,adaptations,adaptations
phonetics,of,iof
keyboard,her,hef
NA,books,,books,
other_real,the,da
phonetics,second,secoond
insert,of,oft
phonetics,which,Wich
NA,is,is
NA,titled,titled
NA,"Fifty,"Fifty
NA,Shades,Shades
NA,Darker.",Darker."
delete,after,aften
NA,clashing,clashing
NA,with,with
NA,James,,James,
NA,Sam,Sam
NA,Taylor-Johnson,Taylor-Johnson
delete,isn't,is't
phonetics,returning,retorning
caps,to,TO
delete,direct,direkt
NA,the,the
NA,sequel.,sequel.
NA,Stars,Stars
NA,Dakota,Dakota
delete,Johnson,Johson
phonetics,and,aond
NA,Jamie,Jamie
NA,Dornan,Dornan
other_real,are,a
delete,negotiating,negociating
delete,for,foa
phonetics,more,mre
swap_repeat,money,monye
keyboard,for,vor
NA,the,the
NA,sequel,sequel
phonetics,after,aftrer
delete,the,lhe
swap_repeat,first,fitst
NA,film,,film,
phonetics,release,reliase
NA,over,over
NA,Valentine's,Valentine's
NA,Day,Day
phonetics,weekend,week-end
NA,of,of
phonetics,this,ths
NA,year,,year,
swap_repeat,earned,eraned
insert,a,al
NA,massive,massive
NA,$568.8,$568.8
phonetics,million,milion
NA,worldwide.,worldwide.
NA,South,South
NA,Korea's,Korea's
NA,Prime,Prime
NA,Minister,Minister
NA,Lee,Lee
NA,Wan-koo,Wan-koo
delete,offered,offere
other_real,to,fot
NA,resign,resign
delete,on,jn
NA,Monday,Monday
NA,amid,amid
insert,a,at
insert,growing,growning
phonetics,political,politicals
NA,scandal.,scandal.
NA,Lee,Lee
phonetics,will,waill
NA,stay,stay
keyboard,in,im
NA,his,his
insert,official,officical
phonetics,role,rol
delete,until,util
NA,South,South
NA,Korean,Korean
phonetics,President,Presidente
phonetics,park,parc
NA,Geun-hye,Geun-hye
NA,accepts,accepts
NA,his,his
NA,resignation.,resignation.
phonetics,he,ha
other_err,has,haves
phonetics,transferred,transfered
delete,his,fis
NA,role,role
keyboard,of,lf
NA,chairing,chairing
NA,Cabinet,Cabinet
NA,meetings,meetings
other_err,to,por
insert,the,rthe
phonetics,deputy,dupty
NA,prime,prime
NA,minister,minister
phonetics,for,forr
keyboard,the,dth
phonetics,time,tme
NA,being,,being,
NA,according,according
NA,to,to
phonetics,his,hi's
keyboard,office.,offics.
phonetics,park,parc
swap_repeat,heard,herad
other_err,about,bhout
delete,the,she
NA,resignation,resignation
other_real,and,a
swap_repeat,called,caleed
delete,it,is
NA,"regrettable,","regrettable,"
phonetics,according,accordinghly
other_real,to,whit
NA,the,the
keyboard,south,soufh
caps,Korean,korean
phonetics,presidential,presidental
keyboard,office.,offics.
NA,Calls,Calls
NA,for,for
caps,Lee,LEE
phonetics,to,tu
NA,resign,resign
other_real,began,became
swap_repeat,after,afrer
swap_repeat,South,Sohut
caps,Korean,korean
NA,tycoon,tycoon
NA,Sung,Sung
NA,Woan-jong,Woan-jong
NA,was,was
insert,found,fonund
NA,hanging,hanging
phonetics,from,frem
phonetics,a,o
NA,tree,tree
NA,in,in
swap_repeat,Seoul,soeul
caps,in,In
insert,an,dan
phonetics,apparent,appearent
NA,suicide,suicide
delete,on,jn
swap_repeat,april,aplil
NA,9.,9.
NA,Sung,,Sung,
NA,who,who
phonetics,was,wass
NA,under,under
NA,investigation,investigation
other_err,for,[[por
NA,fraud,fraud
NA,and,and
NA,bribery,,bribery,
NA,left,left
NA,a,a
NA,note,note
NA,listing,listing
phonetics,names,name's
NA,and,and
phonetics,amounts,ammounts
phonetics,of,af
swap_repeat,cash,cahs
phonetics,given,givven
NA,to,to
phonetics,top,toop
NA,officials,,officials,
NA,including,including
NA,those,those
NA,who,who
NA,work,work
keyboard,for,fot
NA,the,the
NA,President.,President.
caps,Lee,LEE
other_err,and,ahdn
NA,seven,seven
NA,other,other
NA,politicians,politicians
phonetics,with,withe
other_real,links,kink
keyboard,to,ro
NA,the,the
phonetics,south,sauth
caps,Korean,korean
phonetics,President,Presidente
delete,are,ale
NA,under,under
NA,investigation.,investigation.
NA,A,A
delete,special,specia
phonetics,prosecutor's,prossecutor's
NA,team,team
other_err,has,haves
swap_repeat,been,benn
delete,established,stablished
delete,to,th
phonetics,investigate,investiate
other_real,the,e
NA,case.,case.
caps,Lee,LEE
delete,had,ad
NA,adamantly,adamantly
NA,denied,denied
phonetics,the,th
NA,allegations,allegations
insert,as,has
keyboard,the,thr
NA,scandal,scandal
NA,escalated:,escalated:
NA,"If,"If
phonetics,there,thre
NA,are,are
insert,any,andy
NA,evidence,,evidence,
insert,I,Im
phonetics,will,weill
delete,give,gie
insert,out,oput
phonetics,my,meua
NA,life.,life.
keyboard,as,ad
NA,a,a
NA,Prime,Prime
NA,Minister,,Minister,
NA,I,I
phonetics,will,well
insert,accept,acccept
NA,Prosecutor,Prosecutor
NA,Office's,Office's
keyboard,investigation,incestigation
NA,first.",first."
NA,Park,Park
delete,has,hav
NA,said,said
NA,that,that
delete,she,se
NA,is,is
other_err,taking,teke
phonetics,the,they
NA,accusations,accusations
phonetics,very,verry
NA,seriously.,seriously.
swap_repeat,Before,Brfore
NA,departing,departing
keyboard,on,in
phonetics,her,here
phonetics,trip,tripe
NA,to,to
NA,Central,Central
NA,and,and
NA,South,South
NA,America,,America,
phonetics,she,shi
NA,condemned,condemned
NA,political,political
NA,corruption,corruption
delete,in,i
NA,her,her
NA,country.,country.
NA,"Corruption,"Corruption
phonetics,and,andd
NA,deep-rooted,deep-rooted
swap_repeat,evil,evel
keyboard,are,ard
NA,issues,issues
NA,that,that
phonetics,can,cfn
swap_repeat,lead,leed
phonetics,to,tto
swap_repeat,taking,takink
phonetics,away,way
phonetics,people's,[[pepoles
keyboard,lives.,lifes.
insert,We,Wwe
other_err,take,thak
NA,this,this
NA,very,very
NA,seriously.",seriously."
NA,"We,"We
swap_repeat,must,muss
keyboard,make,nake
insert,sure,shure
other_err,to,por
other_err,set,setted
NA,straight,straight
keyboard,this,thie
NA,issue,issue
delete,as,ar
other_err,a,ein
delete,matter,mather
NA,of,of
insert,political,polictical
NA,reform.,reform.
phonetics,I,I'
swap_repeat,will,wiIl
keyboard,not,bot
delete,forgive,forgiue
NA,anyone,anyone
insert,who,lwho
other_err,is,is's
phonetics,responsible,responbable
other_real,for,of
NA,corruption,corruption
keyboard,or,oe
NA,wrongdoing.",wrongdoing."
phonetics,park,parc
other_real,is,ara
keyboard,in,im
phonetics,peru,perú
NA,and,and
NA,is,is
swap_repeat,expected,excepted
NA,to,to
insert,arrive,arriver
insert,back,black
NA,to,to
other_real,South,soud
swap_repeat,Korea,Koera
phonetics,on,ona
delete,April,Apri
NA,27.,27.
NA,Blues,Blues
NA,legend,legend
NA,B.B.,B.B.
NA,King,King
NA,was,was
phonetics,hospitalized,hospitlised
phonetics,for,four
NA,dehydration,,dehydration,
NA,though,though
phonetics,the,thwe
NA,ailment,ailment
phonetics,didn't,dident
delete,keep,keed
phonetics,him,hem
other_err,out,uo
NA,for,for
NA,long.,long.
NA,King's,King's
NA,dehydration,dehydration
phonetics,was,wass
other_err,caused,couse
NA,by,by
delete,his,him
phonetics,Type,Typ
NA,II,II
NA,diabetes,,diabetes,
caps,but,But
delete,he,h'
NA,"is,"is
NA,much,much
NA,better,",better,"
NA,his,his
NA,daughter,,daughter,
NA,Claudette,Claudette
NA,King,,King,
phonetics,told,toled
insert,the,thet
caps,Los,los
caps,Angeles,angeles
NA,Times.,Times.
phonetics,the,thi
phonetics,legendary,legendar
phonetics,guitarist,guitarrist
phonetics,and,end
NA,vocalist,vocalist
phonetics,released,relased
insert,a,at
NA,statement,statement
NA,thanking,thanking
phonetics,those,thse
swap_repeat,who,how
NA,have,have
NA,expressed,expressed
swap_repeat,their,there
NA,concerns.,concerns.
NA,"I'm,"I'm
swap_repeat,feeling,felling
NA,much,much
other_real,better,best
other_err,and,anmnd
NA,am,am
NA,leaving,leaving
phonetics,the,thye
insert,hospital,hosrpital
NA,today,",today,"
NA,King,King
phonetics,said,saied
delete,in,is
other_real,a,de
swap_repeat,message,massage
NA,Tuesday.,Tuesday.
caps,Angela,angela
NA,Moore,,Moore,
insert,a,as
NA,publicist,publicist
other_err,for,aslo
NA,Claudette,Claudette
NA,King,,King,
other_real,said,start
NA,later,later
delete,in,i
keyboard,the,tje
keyboard,day,dsy
NA,that,that
phonetics,he,hi
phonetics,was,wass
insert,back,black
phonetics,home,homme
NA,resting,resting
caps,and,AND
swap_repeat,enjoying,enyoying
NA,time,time
delete,with,wit
delete,his,him
NA,grandchildren.,grandchildren.
NA,"He,"He
NA,was,was
NA,struggling,struggling
NA,before,,before,
NA,and,and
NA,he,he
delete,is,if
keyboard,a,s
NA,trouper,",trouper,"
NA,Moore,Moore
NA,said.,said.
NA,"He,"He
NA,wasn't,wasn't
NA,going,going
keyboard,to,t0
NA,let,let
other_real,his,mi
NA,fans,fans
NA,down.",down."
phonetics,No,n'º
NA,more,more
phonetics,information,informatons
NA,on,on
NA,King's,King's
NA,condition,condition
keyboard,or,ot
NA,where,where
NA,he,he
phonetics,was,wass
phonetics,hospitalized,hospitlised
phonetics,was,wass
phonetics,immediately,imediately
NA,available.,available.
NA,B.B.,B.B.
other_err,is,sh's
phonetics,short,schort
phonetics,for,fore
NA,Blues,Blues
NA,Boy,,Boy,
delete,part,pat
NA,of,of
insert,the,thre
phonetics,name,nme
insert,he,hes
swap_repeat,used,uesd
NA,as,as
phonetics,a,e
NA,Memphis,Memphis
NA,disc,disc
NA,jockey,,jockey,
phonetics,the,5the
NA,Beale,Beale
NA,Street,Street
NA,Blues,Blues
NA,Boy.,Boy.
other_err,He,He's
phonetics,was,wass
NA,inducted,inducted
NA,into,into
NA,the,the
NA,Rock,Rock
delete,and,anh
NA,Roll,Roll
NA,Hall,Hall
swap_repeat,of,fo
NA,Fame,Fame
NA,in,in
NA,1987,,1987,
other_err,and,anmnd
delete,has,hat
NA,30,30
NA,Grammy,Grammy
NA,nominations.,nominations.
NA,King,,King,
NA,89,,89,
NA,has,has
swap_repeat,used,uesd
swap_repeat,various,variuos
NA,models,models
delete,of,on
NA,Gibson,Gibson
NA,guitars,guitars
NA,over,over
other_real,the,se
NA,years,,years,
other_err,and,[[amd
NA,named,named
other_err,each,eacher
phonetics,one,oun
delete,of,ol
delete,them,the
NA,Lucille.,Lucille.
keyboard,in,im
NA,the,the
NA,1980s,,1980s,
NA,Gibson,Gibson
phonetics,officially,officialy
NA,dropped,dropped
swap_repeat,the,tht
phonetics,model,modell
other_err,number,namder
delete,on,or
insert,the,tnhe
phonetics,guitar,getar
phonetics,he,hi
insert,used,sused
delete,last,lask
other_real,and,e
NA,most.,most.
delete,It,I
phonetics,became,becam
insert,a,as
NA,custom-made,custom-made
NA,signature,signature
swap_repeat,model,modle
insert,named,nameds
NA,Lucille,,Lucille,
NA,manufactured,manufactured
NA,exclusively,exclusively
phonetics,for,far
swap_repeat,the,hte
NA,"King,"King
NA,of,of
other_err,the,tehere
NA,Blues.",Blues."
swap_repeat,Some,Soem
delete,of,on
NA,his,his
phonetics,hits,hit's
keyboard,include,incluse
NA,"The,"The
NA,Thrill,Thrill
NA,Is,Is
NA,Gone,",Gone,"
NA,which,which
phonetics,won,wan
keyboard,him,hin
other_err,his,hith
phonetics,first,firist
NA,Grammy,Grammy
delete,in,is
NA,1970,,1970,
NA,"There,"There
NA,Must,Must
delete,be,se
insert,a,la
NA,Better,Better
delete,World,Word
NA,Somewhere",Somewhere"
NA,and,and
NA,"When,"When
delete,love,iove
NA,Comes,Comes
delete,to,o
NA,Town,",Town,"
NA,a,a
NA,collaboration,collaboration
NA,with,with
NA,U2.,U2.
keyboard,last,lasr
NA,year,,year,
insert,the,athe
NA,bluesman,bluesman
phonetics,suffered,suffored
NA,from,from
NA,dehydration,dehydration
NA,and,and
NA,exhaustion,exhaustion
phonetics,after,aftery
phonetics,a,aa
insert,show,shows
delete,in,is
NA,Chicago,,Chicago,
NA,forcing,forcing
swap_repeat,him,mih
NA,to,to
phonetics,cancel,cancell
NA,the,the
NA,remainder,remainder
delete,of,f
insert,his,hisn
NA,tour.,tour.
NA,The,The
NA,underwater,underwater
swap_repeat,search,serach
phonetics,area,aria
phonetics,for,ffor
NA,missing,missing
phonetics,Malaysia,Malasya
NA,Airlines,Airlines
NA,Flight,Flight
NA,370,370
other_err,looks,lool
NA,set,set
delete,to,tm
NA,double,double
delete,in,is
NA,size.,size.
NA,Teams,Teams
insert,are,hare
NA,scouring,scouring
phonetics,the,thay
NA,depths,depths
delete,of,ow
insert,a,at
phonetics,remote,remot
swap_repeat,part,prat
delete,of,jf
other_real,the,to
NA,southern,southern
keyboard,indian,infian
NA,Ocean,Ocean
phonetics,for,four
insert,the,tnhe
NA,remains,remains
other_real,of,fot
swap_repeat,the,tte
swap_repeat,passenger,pessenger
NA,jet,jet
NA,that,that
phonetics,disappeared,disappered
swap_repeat,more,moor
swap_repeat,than,that
delete,a,g
delete,year,yeah
delete,ago,age
other_err,with,wift
NA,239,239
phonetics,people,peple
keyboard,on,0n
NA,board.,board.
phonetics,So,soo
NA,far,,far,
NA,they've,they've
other_real,covered,coved
NA,about,about
NA,60%,60%
NA,of,of
other_err,the,THER
NA,priority,priority
insert,search,shearch
NA,zone,zone
delete,without,wihout
NA,reporting,reporting
phonetics,any,an
NA,trace,trace
delete,of,os
phonetics,the,tho
NA,airliner.,airliner.
NA,Families,Families
keyboard,of,og
NA,passengers,passengers
other_real,and,em
NA,crew,crew
other_err,members,menber
NA,still,still
swap_repeat,have,heve
phonetics,no,know
delete,answers,anwers
other_err,about,[[abount
phonetics,what,wht
phonetics,happened,happend
NA,to,to
other_real,their,theres
NA,loved,loved
NA,ones.,ones.
NA,If,If
keyboard,the,yhe
NA,searchers,searchers
NA,haven't,haven't
delete,found,foud
phonetics,anything,anthing
phonetics,by,bye
other_err,the,tem
phonetics,time,tme
NA,they've,they've
other_real,covered,coved
phonetics,the,hthe
swap_repeat,entire,entier
NA,60,000-square-kilometer,60,000-square-kilometer
phonetics,priority,prioritary
NA,zone,,zone,
other_real,the,d
delete,search,seach
NA,will,will
NA,stretch,stretch
phonetics,into,ionto
insert,a,at
phonetics,new,now
swap_repeat,equally,equqlly
NA,vast,vast
NA,area,,area,
other_err,government,goberment
NA,officials,officials
phonetics,from,Frm
NA,Malaysia,,Malaysia,
swap_repeat,Australia,Austrilia
other_err,and,and's
phonetics,China,ChinaI
NA,announced,announced
NA,Thursday.,Thursday.
NA,"Ministers,"Ministers
NA,remain,remain
NA,committed,committed
phonetics,to,tou
phonetics,bring,pring
NA,closure,closure
other_err,and,cndy
keyboard,some,spme
phonetics,peace,pace
insert,to,rto
keyboard,the,ghe
NA,families,families
phonetics,and,anad
NA,loved,loved
NA,ones,ones
NA,of,of
phonetics,those,thoose
insert,on,ond
phonetics,board,bord
NA,Malaysia,Malaysia
NA,Airlines,Airlines
NA,Flight,Flight
NA,MH370,",MH370,"
other_real,the,DE
delete,three,tree
NA,countries,countries
NA,said,said
caps,in,In
NA,a,a
NA,joint,joint
NA,statement.,statement.
NA,The,The
insert,search,shearch
NA,of,of
keyboard,the,tge
phonetics,current,cuirrent
NA,priority,priority
NA,zone,zone
insert,is,isd
phonetics,expected,expectted
keyboard,to,yo
delete,be,me
NA,completed,completed
NA,in,in
NA,May.,May.
NA,Covering,Covering
delete,the,zhe
NA,new,new
NA,zone,zone
NA,could,could
NA,take,take
NA,as,as
keyboard,long,lomg
phonetics,as,ass
insert,a,as
NA,year.,year.
delete,at,al
phonetics,that,tthat
NA,point,,point,
NA,"all,"all
delete,high,aigh
phonetics,probability,probabily
phonetics,search,serch
delete,areas,áreas
other_err,would,w'd
swap_repeat,have,heve
delete,been,bee
NA,covered,",covered,"
swap_repeat,the,hte
NA,governments,governments
swap_repeat,said,siad
NA,Thursday.,Thursday.
delete,The,he
swap_repeat,size,sise
other_real,of,ar
keyboard,the,ths
swap_repeat,doubled,boubled
delete,search,seach
NA,area,,area,
insert,the,rthe
swap_repeat,equivalent,equivaient
keyboard,of,od
phonetics,more,mory
keyboard,than,tham
NA,46,000,46,000
other_err,square,sqaue
NA,miles,,miles,
keyboard,would,whold
phonetics,be,by
delete,bigger,biger
other_err,than,wich
other_err,the,thetwo
NA,U.S.,U.S.
delete,state,sate
keyboard,of,0f
NA,Pennsylvania.,Pennsylvania.
NA,Flight,Flight
NA,370,370
NA,vanished,vanished
phonetics,after,aftr
swap_repeat,taking,takink
phonetics,off,of
phonetics,from,froma
NA,Kuala,Kuala
NA,Lumpur,,Lumpur,
NA,Malaysia,,Malaysia,
NA,on,on
keyboard,march,match
NA,8,,8,
NA,2014,,2014,
NA,bound,bound
other_err,for,[[por
NA,Beijing.,Beijing.
phonetics,Officials,Officals
NA,are,are
NA,still,still
phonetics,trying,tryng
delete,to,lo
delete,figure,figue
insert,out,oput
NA,why,why
NA,it,it
NA,veered,veered
insert,dramatically,dramastically
phonetics,off,of
swap_repeat,course,curses
delete,over,ower
keyboard,the,thd
swap_repeat,sea,see
NA,between,between
phonetics,Malaysia,Malasia
other_real,and,n
other_err,Vietnam,vienam
keyboard,and,anc
NA,where,where
NA,exactly,exactly
delete,it,in
insert,ended,endend
NA,up.,up.
NA,An,An
phonetics,international,interenatinaional
phonetics,team,tem
keyboard,of,lf
NA,experts,experts
phonetics,used,usd
phonetics,satellite,satelite
NA,data,data
delete,to,wo
other_err,calculate,calc
NA,that,that
delete,the,tie
phonetics,plane,plan
NA,eventually,eventually
NA,went,went
phonetics,down,dwn
NA,in,in
keyboard,the,yhe
NA,southern,southern
NA,Indian,Indian
NA,Ocean,,Ocean,
phonetics,far,fair
phonetics,off,of
delete,the,che
NA,coast,coast
keyboard,of,fi
NA,Western,Western
NA,Australia.,Australia.
phonetics,The,They
NA,people,people
delete,on,jn
other_real,board,boarding
phonetics,the,thye
NA,Boeing,Boeing
NA,777,777
NA,came,came
phonetics,from,Frm
NA,various,various
NA,nations,,nations,
phonetics,but,bt
insert,the,tnhe
phonetics,majority,majerity
phonetics,were,wer
NA,Chinese.,Chinese.
NA,Six,Six
phonetics,survivors,survivers
keyboard,of,od
insert,the,rthe
phonetics,paris,baris
NA,kosher,kosher
NA,supermarket,supermarket
NA,siege,siege
NA,in,in
NA,January,January
NA,are,are
other_err,suing,suinging
insert,a,al
NA,French,French
NA,media,media
NA,outlet,outlet
delete,for,fol
other_err,what,what's
insert,they,theys
phonetics,call,cll
NA,dangerous,dangerous
NA,live,live
swap_repeat,broadcasting,broascasting
delete,during,durin
phonetics,the,hthe
NA,hostage-taking.,hostage-taking.
swap_repeat,according,accordind
phonetics,to,tto
swap_repeat,Paris,apris
phonetics,prosecutor's,prossecutor's
NA,spokeswoman,spokeswoman
NA,Agnes,Agnes
NA,Thibault-Lecuivre,,Thibault-Lecuivre,
swap_repeat,the,ttt
NA,lawsuit,lawsuit
phonetics,was,wass
NA,filed,filed
NA,March,March
NA,27,27
NA,and,and
insert,a,al
NA,preliminary,preliminary
keyboard,investigation,incestigation
phonetics,was,wass
phonetics,opened,opend
NA,by,by
NA,the,the
phonetics,prosecutor's,prossecutor's
other_err,office,offcer
NA,Wednesday.,Wednesday.
NA,The,The
swap_repeat,media,midia
NA,outlet,,outlet,
NA,CNN,CNN
NA,affiliate,affiliate
NA,BFMTV,,BFMTV,
other_err,is,[[ist
NA,accused,accused
NA,of,of
NA,endangering,endangering
other_err,the,ht
swap_repeat,lives,lievs
keyboard,of,od
NA,the,the
NA,hostages,,hostages,
NA,who,who
NA,were,were
